,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2023-11-07,35399.12,152400.0,473.55,12554000.0,2240232999.9999995,0.0528,5394825888.0,3154592888.0000005,3154592888.0000005,3154592888.0000005,5944946700.0,0.633682114002131,0.012139557113270671,False,False
2023-11-08,35624.72,152400.0,474.5,12554000.0,2240232999.9999995,0.0528,5429207328.0,3188974328.0000005,3188974328.0000005,3188974328.0000005,5956873000.0,0.6248463411401354,0.012139557113270671,False,False
2023-11-09,36701.09,152400.0,494.07,12554000.0,2240232999.9999995,0.0527,5593246115.999999,3353013115.9999995,3353013115.9999995,3353013115.9999995,6202554780.0,0.6151018892701421,0.012139557113270671,False,False
2023-11-10,37301.63,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5684768412.0,3444535412.0000005,3444535412.0000005,3444535412.0000005,6392245720.0,0.6182966127916846,0.012139557113270671,False,False
2023-11-11,37130.0,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5658612000.0,3418379000.0000005,3418379000.0000005,3418379000.0000005,6392245720.0,0.6259191874234511,0.012139557113270671,False,False
2023-11-12,37064.13,152400.0,509.18,12554000.0,2240232999.9999995,0.0526,5648573412.0,3408340412.0000005,3408340412.0000005,3408340412.0000005,6392245720.0,0.6288601593983444,0.012139557113270671,False,False
2023-11-13,36462.93,152400.0,504.88,12554000.0,2240232999.9999995,0.0528,5556950532.0,3316717532.0000005,3316717532.0000005,3316717532.0000005,6338263520.0,0.6476292395229877,0.012139557113270671,False,False
2023-11-14,35551.19,152400.0,480.0,12554000.0,2240232999.9999995,0.0526,5418001356.0,3177768356.0000005,3177768356.0000005,3177768356.0000005,6025920000.0,0.6398909892250522,0.012139557113270671,False,False
2023-11-15,37858.2,152400.0,505.95,12554000.0,2240232999.9999995,0.0526,5769589680.0,3529356680.0000005,3529356680.0000005,3529356680.0000005,6351696300.0,0.5876063003782162,0.012139557113270671,False,False
2023-11-16,36163.51,152400.0,489.08,12554000.0,2240232999.9999995,0.0525,5511318924.0,3271085924.0000005,3271085924.0000005,3271085924.0000005,6139910320.0,0.6296881195585106,0.012139557113270671,False,False
2023-11-17,36613.92,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5579961408.0,3339728408.0000005,3339728408.0000005,3339728408.0000005,6104005880.0,0.6030557685721363,0.012139557113270671,False,False
2023-11-18,36568.1,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5572978440.0,3332745440.0000005,3332745440.0000005,3332745440.0000005,6104005880.0,0.6051488365131727,0.012139557113270671,False,False
2023-11-19,37359.86,152400.0,486.22,12554000.0,2240232999.9999995,0.0525,5693642664.0,3453409664.0000005,3453409664.0000005,3453409664.0000005,6104005880.0,0.5695832058905915,0.012139557113270671,False,False
2023-11-20,37448.78,152400.0,508.53,12554000.0,2240232999.9999995,0.0527,5707194072.0,3466961072.0000005,3466961072.0000005,3466961072.0000005,6384085620.0,0.6105298332229965,0.012139557113270671,False,False
2023-11-21,35741.65,152400.0,493.04,12554000.0,2240232999.9999995,0.0526,5447027460.0,3206794460.0000005,3206794460.0000005,3206794460.0000005,6189624160.0,0.6576025399609181,0.012139557113270671,False,False
2023-11-22,37408.34,152400.0,507.88,12554000.0,2240232999.9999995,0.0527,5701031015.999999,3460798015.9999995,3460798015.9999995,3460798015.9999995,6375925520.0,0.6110300571761557,0.012139557113270671,False,False
2023-11-23,37294.28,152400.0,507.88,12554000.0,2240232999.9999995,0.0527,5683648272.0,3443415272.0000005,3443415272.0000005,3443415272.0000005,6375925520.0,0.6160654696130899,0.012139557113270671,False,False
2023-11-24,37713.57,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5747548068.0,3507315068.0000005,3507315068.0000005,3507315068.0000005,6531092960.0,0.6217234976023334,0.012139557113270671,False,False
2023-11-25,37780.67,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5757774108.0,3517541108.0000005,3517541108.0000005,3517541108.0000005,6531092960.0,0.6188121078266706,0.012139557113270671,False,False
2023-11-26,37447.43,152400.0,520.24,12554000.0,2240232999.9999995,0.0528,5706988332.0,3466755332.0000005,3466755332.0000005,3466755332.0000005,6531092960.0,0.6333552107834944,0.012139557113270671,False,False
2023-11-27,37242.7,152400.0,495.38,12554000.0,2240232999.9999995,0.0528,5675787480.0,3435554480.0000005,3435554480.0000005,3435554480.0000005,6219000520.0,0.5934308724195015,0.012139557113270671,False,False
2023-11-28,37818.87,152400.0,505.87,12554000.0,2240232999.9999995,0.0527,5763595788.0,3523362788.0000005,3523362788.0000005,3523362788.0000005,6350691980.0,0.5891479091302315,0.012139557113270671,False,False
2023-11-29,37854.64,152400.0,507.1,12554000.0,2240232999.9999995,0.0525,5769047136.0,3528814136.0000005,3528814136.0000005,3528814136.0000005,6366133400.0,0.5900304080192519,0.012139557113270671,False,False
2023-11-30,37723.96,174530.0,498.3,12554000.0,2240232999.9999995,0.0525,6583962738.8,4343729738.800001,4343729738.800001,4343729738.800001,6255658200.0,0.36475300032939584,0.013902341883065158,False,False
2023-12-01,38682.52,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6751260215.599999,4511027215.6,4511027215.6,4511027215.6,6624494719.999999,0.384249208712999,0.013902341883065158,False,False
2023-12-02,39450.35,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6885269585.5,4645036585.5,4645036585.5,4645036585.5,6624494719.999999,0.3549748517310308,0.013902341883065158,False,False
2023-12-03,39972.26,174530.0,527.68,12554000.0,2240232999.9999995,0.052300000000000006,6976358537.8,4736125537.800001,4736125537.800001,4736125537.800001,6624494719.999999,0.33555469591721565,0.013902341883065158,False,False
2023-12-04,41991.1,174530.0,563.22,13673000.0,2240232999.9999995,0.0526,7328706683.0,5088473683.0,5088473683.0,5088473683.0,7700907060.0,0.41436020214339936,0.012764572515175893,False,False
2023-12-05,44073.32,174530.0,577.5,13673000.0,2240232999.9999995,0.0525,7692116539.6,5451883539.6,5451883539.6,5451883539.6,7896157500.0,0.3704150961764397,0.012764572515175893,False,False
2023-12-06,43762.69,174530.0,568.885,13673000.0,2240232999.9999995,0.0525,7637902285.700001,5397669285.700001,5397669285.700001,5397669285.700001,7778364605.0,0.365378864442336,0.012764572515175893,False,False
2023-12-07,43273.14,174530.0,571.09,13673000.0,2240232999.9999995,0.0524,7552461124.2,5312228124.200001,5312228124.200001,5312228124.200001,7808513570.0,0.3852032654742416,0.012764572515175893,False,False
2023-12-08,44170.99,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7709162884.7,5468929884.700001,5468929884.700001,5468929884.700001,8195459470.0,0.4044973139530813,0.012764572515175893,False,False
2023-12-09,43713.6,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7629334608.0,5389101608.0,5389101608.0,5389101608.0,8195459470.0,0.41920158426054643,0.012764572515175893,False,False
2023-12-10,43789.51,174530.0,599.39,13673000.0,2240232999.9999995,0.0524,7642583180.3,5402350180.300001,5402350180.300001,5402350180.300001,8195459470.0,0.4167462002740156,0.012764572515175893,False,False
2023-12-11,41253.4,174530.0,555.8,13673000.0,2240232999.9999995,0.0526,7199955902.0,4959722902.0,4959722902.0,4959722902.0,7599453399.999999,0.4267264510092255,0.012764572515175893,False,False
2023-12-12,41492.39,174530.0,558.32,13673000.0,2240232999.9999995,0.0526,7241666826.7,5001433826.700001,5001433826.700001,5001433826.700001,7633909360.000001,0.42287544438892455,0.012764572515175893,False,False
2023-12-13,42869.03,174530.0,586.0,13673000.0,2240232999.9999995,0.0524,7481931805.9,5241698805.9,5241698805.9,5241698805.9,8012378000.0,0.42434195053096724,0.012764572515175893,False,False
2023-12-14,43022.26,174530.0,582.37,13673000.0,2240232999.9999995,0.052300000000000006,7508675037.8,5268442037.800001,5268442037.800001,5268442037.800001,7962745010.0,0.41303910056593324,0.012764572515175893,False,False
2023-12-15,41940.3,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7319840559.000001,5079607559.000002,5079607559.000002,5079607559.000002,7799215930.0,0.4287892004070857,0.012764572515175893,False,False
2023-12-16,42278.03,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7378784575.9,5138551575.9,5138551575.9,5138551575.9,7799215930.0,0.41725196166448164,0.012764572515175893,False,False
2023-12-17,41374.65,174530.0,570.41,13673000.0,2240232999.9999995,0.0524,7221117664.5,4980884664.5,4980884664.5,4980884664.5,7799215930.0,0.4484156881142964,0.012764572515175893,False,False
2023-12-18,42657.8,174530.0,571.9,13673000.0,2240232999.9999995,0.0526,7445065834.000001,5204832834.000002,5204832834.000002,5204832834.000002,7819588700.0,0.4070443721414019,0.012764572515175893,False,False
2023-12-19,42275.99,174530.0,571.3,13673000.0,2240232999.9999995,0.052300000000000006,7378428534.7,5138195534.700001,5138195534.700001,5138195534.700001,7811384899.999999,0.41888031753323024,0.012764572515175893,False,False
2023-12-20,43668.93,174530.0,573.47,13673000.0,2240232999.9999995,0.0524,7621538352.9,5381305352.9,5381305352.9,5381305352.9,7841055310.0,0.3764424557769119,0.012764572515175893,False,False
2023-12-21,43861.8,174530.0,581.95,13673000.0,2240232999.9999995,0.052199999999999996,7655199954.000001,5414966954.000002,5414966954.000002,5414966954.000002,7957002350.000001,0.3848855619762072,0.012764572515175893,False,False
2023-12-22,43969.04,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7673916551.2,5433683551.200001,5433683551.200001,5433683551.200001,8466868520.0,0.4435434516736726,0.012764572515175893,False,False
2023-12-23,43702.16,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7627337984.8,5387104984.800001,5387104984.800001,5387104984.800001,8466868520.0,0.4521525939620738,0.012764572515175893,False,False
2023-12-24,42991.5,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7503306495.0,5263073495.0,5263073495.0,5263073495.0,8466868520.0,0.47544555527399857,0.012764572515175893,False,False
2023-12-25,43576.13,174530.0,619.24,13673000.0,2240232999.9999995,0.0524,7605341968.9,5365108968.9,5365108968.9,5365108968.9,8466868520.0,0.4562440390689162,0.012764572515175893,False,False
2023-12-26,42508.93,174530.0,603.89,13673000.0,2240232999.9999995,0.0525,7419083552.9,5178850552.9,5178850552.9,5178850552.9,8256987970.0,0.4664767378254389,0.012764572515175893,False,False
2023-12-27,43428.85,189150.0,670.71,13673000.0,2240232999.9999995,0.0524,8214566977.5,5974333977.5,5974333977.5,5974333977.5,9170617830.0,0.42853203573138904,0.013833833101733342,False,False
2023-12-28,42563.76,189150.0,667.88,13673000.0,2240232999.9999995,0.0525,8050935204.0,5810702204.0,5810702204.0,5810702204.0,9131923240.0,0.4520748981912132,0.013833833101733342,False,False
2023-12-29,42066.95,189150.0,631.62,14750000.0,2240232999.9999995,0.052000000000000005,7956963592.499999,5716730592.5,5716730592.5,5716730592.5,9316395000.0,0.488378684052147,0.012823728813559322,False,False
2023-12-30,42140.28,189150.0,631.62,14750000.0,2240232999.9999995,0.052000000000000005,7970833962.0,5730600962.0,5730600962.0,5730600962.0,9316395000.0,0.4859553461376554,0.012823728813559322,False,False
2023-12-31,42283.58,189150.0,631.62,14750000.0,2254140000.0,0.052000000000000005,7997939157.0,5743799157.0,5743799157.0,5743799157.0,9316395000.0,0.4836548858637143,0.012823728813559322,False,False
2024-01-01,44179.55,189150.0,631.62,14750000.0,2254140000.0,0.052000000000000005,8356561882.500001,6102421882.500001,6102421882.500001,6102421882.500001,9316395000.0,0.42309002899320414,0.012823728813559322,False,False
2024-01-02,44946.91,189150.0,685.15,14750000.0,2254140000.0,0.052199999999999996,8501708026.500001,6247568026.500001,6247568026.500001,6247568026.500001,10105962500.0,0.4809333239327733,0.012823728813559322,False,False
2024-01-03,42845.23,189150.0,631.06,14750000.0,2254140000.0,0.0524,8104175254.500001,5850035254.500001,5850035254.500001,5850035254.500001,9308135000.0,0.46444106135177715,0.012823728813559322,False,False
2024-01-04,44151.1,189150.0,655.81,14750000.0,2254140000.0,0.0524,8351180565.0,6097040565.0,6097040565.0,6097040565.0,9673197500.0,0.46155541647372206,0.012823728813559322,False,False
2024-01-05,44145.11,189150.0,631.08,14750000.0,2254140000.0,0.0524,8350047556.5,6095907556.5,6095907556.5,6095907556.5,9308430000.0,0.4233027875397255,0.012823728813559322,False,False
2024-01-06,43968.32,189150.0,631.08,14750000.0,2254140000.0,0.0524,8316607728.0,6062467728.0,6062467728.0,6062467728.0,9308430000.0,0.42880350816000656,0.012823728813559322,False,False
2024-01-07,43929.02,189150.0,631.08,14750000.0,2254140000.0,0.0524,8309174132.999999,6055034132.999999,6055034132.999999,6055034132.999999,9308430000.0,0.4300304270444058,0.012823728813559322,False,False
2024-01-08,46951.04,189150.0,598.01,14750000.0,2254140000.0,0.0525,8880789216.0,6626649216.0,6626649216.0,6626649216.0,8820647500.0,0.2859960008660839,0.012823728813559322,False,False
2024-01-09,46110.0,189150.0,577.29,14750000.0,2254140000.0,0.0524,8721706500.0,6467566500.0,6467566500.0,6467566500.0,8515027499.999999,0.2750326264989517,0.012823728813559322,False,False
2024-01-10,46653.99,189150.0,565.67,14750000.0,2254140000.0,0.052300000000000006,8824602208.5,6570462208.5,6570462208.5,6570462208.5,8343632499.999999,0.23891449171252066,0.012823728813559322,False,False
2024-01-11,46339.16,189150.0,536.18,14750000.0,2254140000.0,0.052300000000000006,8765052114.0,6510912114.0,6510912114.0,6510912114.0,7908654999.999999,0.19447817331134695,0.012823728813559322,False,False
2024-01-12,42782.73,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8092353379.500001,5838213379.500001,5838213379.500001,5838213379.500001,7161567500.0,0.20430405972631144,0.012823728813559322,False,False
2024-01-13,42847.99,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8104697308.5,5850557308.5,5850557308.5,5850557308.5,7161567500.0,0.20219195847660548,0.012823728813559322,False,False
2024-01-14,41732.35,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,7893674002.5,5639534002.5,5639534002.5,5639534002.5,7161567500.0,0.23892744316683942,0.012823728813559322,False,False
2024-01-15,42511.1,189150.0,485.53,14750000.0,2254140000.0,0.052199999999999996,8040974565.0,5786834565.0,5786834565.0,5786834565.0,7161567500.0,0.21314344676095415,0.012823728813559322,False,False
2024-01-16,43137.95,189150.0,482.14,14750000.0,2254140000.0,0.052199999999999996,8159543242.499999,5905403242.499999,5905403242.499999,5905403242.499999,7111565000.0,0.18585459647875247,0.012823728813559322,False,False
2024-01-17,42776.1,189150.0,499.0,14750000.0,2254140000.0,0.0524,8091099315.0,5836959315.0,5836959315.0,5836959315.0,7360250000.0,0.23188390354801447,0.012823728813559322,False,False
2024-01-18,41327.5,189150.0,486.6,14750000.0,2254140000.0,0.052199999999999996,7817096625.0,5562956625.0,5562956625.0,5562956625.0,7177350000.0,0.2548005001423055,0.012823728813559322,False,False
2024-01-19,41659.03,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7879805524.5,5625665524.5,5625665524.5,5625665524.5,7094750000.0,0.23201581735102522,0.012823728813559322,False,False
2024-01-20,41696.04,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7886805966.0,5632665966.0,5632665966.0,5632665966.0,7094750000.0,0.2307722152403367,0.012823728813559322,False,False
2024-01-21,41580.33,189150.0,481.0,14750000.0,2254140000.0,0.052199999999999996,7864919419.5,5610779419.5,5610779419.5,5610779419.5,7094750000.0,0.2346654300680571,0.012823728813559322,False,False
2024-01-22,39568.02,189150.0,470.19,14750000.0,2254140000.0,0.052199999999999996,7484290982.999999,5230150982.999999,5230150982.999999,5230150982.999999,6935302500.0,0.2821845258351907,0.012823728813559322,False,False
2024-01-23,39897.6,189150.0,450.19,14750000.0,2254140000.0,0.0521,7546631040.0,5292491040.0,5292491040.0,5292491040.0,6640302500.0,0.22686848861584738,0.012823728813559322,False,False
2024-01-24,40084.88,189150.0,450.99,14750000.0,2254140000.0,0.0521,7582055051.999999,5327915051.999999,5327915051.999999,5327915051.999999,6652102500.0,0.2219729806942524,0.012823728813559322,False,False
2024-01-25,39961.09,189150.0,457.78,14750000.0,2254140000.0,0.0521,7558640173.499999,5304500173.499999,5304500173.499999,5304500173.499999,6752255000.0,0.24132097354292764,0.012823728813559322,False,False
2024-01-26,41823.51,189150.0,494.5,14750000.0,2254140000.0,0.0521,7910916916.5,5656776916.5,5656776916.5,5656776916.5,7293875000.0,0.2541806742308702,0.012823728813559322,False,False
2024-01-27,42120.63,189150.0,494.5,14750000.0,2254140000.0,0.0521,7967117164.499999,5712977164.499999,5712977164.499999,5712977164.499999,7293875000.0,0.24429467224397183,0.012823728813559322,False,False
2024-01-28,42031.06,189150.0,494.5,14750000.0,2254140000.0,0.0521,7950174999.0,5696034999.0,5696034999.0,5696034999.0,7293875000.0,0.24726463628830175,0.012823728813559322,False,False
2024-01-29,43302.7,189150.0,513.81,14750000.0,2254140000.0,0.052199999999999996,8190705704.999999,5936565704.999999,5936565704.999999,5936565704.999999,7578697499.999999,0.24421054908427653,0.012823728813559322,False,False
2024-01-30,42941.1,189150.0,519.51,14750000.0,2254140000.0,0.0521,8122309065.0,5868169065.0,5868169065.0,5868169065.0,7662772500.0,0.2668311922204713,0.012823728813559322,False,False
2024-01-31,42580.0,189150.0,501.21,14750000.0,2254140000.0,0.052199999999999996,8054007000.0,5799867000.0,5799867000.0,5799867000.0,7392847500.0,0.24267799248651775,0.012823728813559322,False,False
